"","time","tweet_id","sentiment_score","location"
"2728","Sat May 02 09:06:13 +0000 2020",1256510293628325888,-0.0555555555555556,"Purba Muzaffarpur, India"
"2729","Sat May 02 09:06:32 +0000 2020",1256510371814350848,-0.625,"Uttar Pradesh, India"
"2730","Sat May 02 09:07:11 +0000 2020",1256510535081717760,-0.0666666666666667,"West Bengal, India"
"2731","Sat May 02 09:07:55 +0000 2020",1256510722919378944,-0.0666666666666667,"West Bengal, India"
"2732","Sat May 02 09:08:01 +0000 2020",1256510745652518912,-0.0666666666666667,"West Bengal, India"
"2733","Sat May 02 09:08:32 +0000 2020",1256510874648526848,0,"Kalyan Dombivali, India"
"2734","Sat May 02 09:08:49 +0000 2020",1256510947130331136,0.227272727272727,"Hyderabad, India"
"2735","Sat May 02 09:08:54 +0000 2020",1256510967686537216,0.5,"Sukhasan, Saharsa"
"2736","Sat May 02 09:09:02 +0000 2020",1256511003749167104,0,"New Delhi, India"
"2737","Sat May 02 09:09:48 +0000 2020",1256511194367537152,0.0712121212121212,"Raichur, India"
"2738","Sat May 02 09:10:41 +0000 2020",1256511418544852992,0,"Ghaziabad, India"
"2739","Sat May 02 09:10:43 +0000 2020",1256511427738628096,0.00833333333333333,"Chennai, India"
"2740","Sat May 02 09:11:04 +0000 2020",1256511513898041344,0.15,"Bengaluru South, India"
"2741","Sat May 02 09:11:25 +0000 2020",1256511604205682688,0.125,"Orissa, India"
"2742","Sat May 02 09:11:26 +0000 2020",1256511607762550784,0.0681818181818182,"Hyderabad, India"
"2743","Sat May 02 09:12:25 +0000 2020",1256511852533542912,0.16,"Mumbai, India"
"2744","Sat May 02 09:12:38 +0000 2020",1256511908212912128,0,"Mylapore Tiruvallike, India"
"2745","Sat May 02 09:12:38 +0000 2020",1256511908905172992,0.170454545454545,"Dehradun, India"
"2746","Sat May 02 09:12:48 +0000 2020",1256511950332149760,0.375,"Thane, India"
"2747","Sat May 02 09:13:06 +0000 2020",1256512026639306752,-0.5,"Bettiah, India"
"2748","Sat May 02 09:13:32 +0000 2020",1256512133400936448,0,"Jaipur, India"
"2749","Sat May 02 09:13:54 +0000 2020",1256512225705107456,0,"Hyderabad, India"
"2750","Sat May 02 09:13:57 +0000 2020",1256512240288763904,0.7,"Bengaluru, India"
"2751","Sat May 02 09:14:05 +0000 2020",1256512272538701824,0.25,"Bihar Sharif, India"
"2752","Sat May 02 09:14:23 +0000 2020",1256512347897761792,0.12,"Navi Mumbai, India"
"2753","Sat May 02 09:14:35 +0000 2020",1256512397210050560,-0.0416666666666667,"Mumbai, India"
"2754","Sat May 02 09:14:35 +0000 2020",1256512397944094720,0.1,"New Delhi, India"
"2755","Sat May 02 09:14:46 +0000 2020",1256512445759143936,-0.05,"Mathura, India"
"2756","Sat May 02 09:15:34 +0000 2020",1256512648633618432,0,"New Delhi, India"
"2757","Sat May 02 09:15:49 +0000 2020",1256512711124492288,0.136363636363636,"Mumbai, India"
"2758","Sat May 02 09:16:25 +0000 2020",1256512859040817152,0.25,"Bengaluru South, India"
"2759","Sat May 02 09:17:23 +0000 2020",1256513102113357824,0.366666666666667,"Bijnor, India"
"2760","Sat May 02 09:18:29 +0000 2020",1256513382594772992,0.107142857142857,"Faridabad, India"
"2761","Sat May 02 09:18:35 +0000 2020",1256513407760490496,-0.025,"Nagpur, India"
"2762","Sat May 02 09:18:51 +0000 2020",1256513470926925824,0.408333333333333,"Ludhiana, India"
"2763","Sat May 02 09:19:05 +0000 2020",1256513530397814784,0.341666666666667,"Bengaluru South, India"
"2764","Sat May 02 09:19:37 +0000 2020",1256513667530539008,0,"New Delhi, India"
"2765","Sat May 02 09:20:10 +0000 2020",1256513805254705152,0.35,"Belgaum, India"
"2766","Sat May 02 09:20:12 +0000 2020",1256513811894480896,-0.174074074074074,"Navi Mumbai, India"
"2767","Sat May 02 09:20:13 +0000 2020",1256513815845515264,0,"Kanker, India"
"2768","Sat May 02 09:20:27 +0000 2020",1256513877279416320,-0.3,"Anand, India"
"2769","Sat May 02 09:20:32 +0000 2020",1256513897558937600,0,"Sector 49, Noida"
"2770","Sat May 02 09:20:36 +0000 2020",1256513913136361472,0,"New Delhi, India"
"2771","Sat May 02 09:20:51 +0000 2020",1256513978303303680,-0.0833333333333333,"Faridabad, India"
"2772","Sat May 02 09:20:54 +0000 2020",1256513987103072256,-0.2625,"Ghaziabad, India"
"2773","Sat May 02 09:21:18 +0000 2020",1256514090446577664,0,"Mumbai, India"
"2774","Sat May 02 09:22:14 +0000 2020",1256514323230289920,0,"Kolkata, India"
"2775","Sat May 02 09:22:14 +0000 2020",1256514323469434880,-0.3,"Anand, India"
"2776","Sat May 02 09:22:33 +0000 2020",1256514405933748224,0,"Gujarat, India"
"2777","Sat May 02 09:22:52 +0000 2020",1256514482525929472,-0.0666666666666667,"Cuttack, India"
"2778","Sat May 02 09:23:12 +0000 2020",1256514567565443072,0.0333333333333333,"Guwahati, India"
"2779","Sat May 02 09:23:32 +0000 2020",1256514652072062976,0.095,"Mumbai, India"
"2780","Sat May 02 09:23:37 +0000 2020",1256514674511638528,0,"Mumbai, India"
"2781","Sat May 02 09:24:27 +0000 2020",1256514880267411456,0.0333333333333333,"Hotel Sai Palace Grand"
"2782","Sat May 02 09:25:01 +0000 2020",1256515025126260736,0.368181818181818,"Andhra Pradesh, India"
"2783","Sat May 02 09:25:41 +0000 2020",1256515192827101184,0,"Tezpur, India"
"2784","Sat May 02 09:25:50 +0000 2020",1256515232362409984,0.45,"Madhya Pradesh, India"
"2785","Sat May 02 09:27:07 +0000 2020",1256515552874504192,0.8,"Vododara, India"
"2786","Sat May 02 09:28:11 +0000 2020",1256515823285473280,0,"Kendrapara, India"
"2787","Sat May 02 09:28:13 +0000 2020",1256515829396455424,-0.1,"Surat, India"
"2788","Sat May 02 09:28:17 +0000 2020",1256515847486451712,0.225,"Bengaluru, India"
"2789","Sat May 02 09:28:35 +0000 2020",1256515921264304128,0.5,"Vishakhapatnam, India"
"2790","Sat May 02 09:28:42 +0000 2020",1256515952516059136,0.1,"Hyderabad, India"
"2791","Sat May 02 09:28:44 +0000 2020",1256515961198239744,0.284090909090909,"Agra, India"
"2792","Sat May 02 09:29:17 +0000 2020",1256516097626365952,0.25,"Jaipur, India"
"2793","Sat May 02 09:29:27 +0000 2020",1256516138936102912,0.45,"Guwahati, India"
"2794","Sat May 02 09:29:44 +0000 2020",1256516213368401920,0.10952380952381,"Maharashtra, India"
"2795","Sat May 02 09:30:21 +0000 2020",1256516368515530752,0.2,"Bengaluru, India"
"2796","Sat May 02 09:30:53 +0000 2020",1256516499948240896,0.267857142857143,"Gurgaon, India"
"2797","Sat May 02 09:30:54 +0000 2020",1256516503387680768,0.5,"Ahmadabad City, India"
"2798","Sat May 02 09:31:01 +0000 2020",1256516533477662720,-0.35,"Ahmadabad City, India"
"2799","Sat May 02 09:31:02 +0000 2020",1256516537650941952,-0.025,"Guwahati, India"
"2800","Sat May 02 09:31:09 +0000 2020",1256516567665434624,0.65,"Hubli, India"
"2801","Sat May 02 09:31:47 +0000 2020",1256516725748764672,0.0189814814814815,"Mumbai, India"
"2802","Sat May 02 09:31:55 +0000 2020",1256516759349334016,0,"New Delhi, India"
"2803","Sat May 02 09:32:09 +0000 2020",1256516821471068160,0,"Bihar, India"
"2804","Sat May 02 09:32:12 +0000 2020",1256516832770564096,-0.118333333333333,"New Delhi, India"
"2805","Sat May 02 09:32:19 +0000 2020",1256516862512259072,0.1,"Mumbai, India"
"2806","Sat May 02 09:32:51 +0000 2020",1256516997904392192,0.381818181818182,"New Delhi, India"
"2807","Sat May 02 09:32:53 +0000 2020",1256517003839287296,-0.025,"Nagpur, India"
"2808","Sat May 02 09:33:03 +0000 2020",1256517046109700096,0,"Mumbai, India"
"2809","Sat May 02 09:33:20 +0000 2020",1256517116917776384,-0.025,"Nagpur, India"
"2810","Sat May 02 09:33:29 +0000 2020",1256517155497091072,0.5,"Uttar Pradesh, India"
"2811","Sat May 02 09:33:56 +0000 2020",1256517267665432576,-0.23125,"Gurgaon, India"
"2812","Sat May 02 09:33:59 +0000 2020",1256517283205148672,-0.025,"Nagpur, India"
"2813","Sat May 02 09:34:22 +0000 2020",1256517379577663488,0.7,"Nashik, India"
"2814","Sat May 02 09:34:32 +0000 2020",1256517418509373440,0,"Amritsar, India"
"2815","Sat May 02 09:34:52 +0000 2020",1256517505201266688,0,"Haveli, India"
"2816","Sat May 02 09:35:43 +0000 2020",1256517719215636480,0.7,"Nashik, India"
"2817","Sat May 02 09:35:58 +0000 2020",1256517779252887552,0,"Trivandrum, India"
"2818","Sat May 02 09:36:13 +0000 2020",1256517842242945024,0.137337662337662,"Mumbai, India"
"2819","Sat May 02 09:36:22 +0000 2020",1256517881992409088,0.7,"Nashik, India"
"2820","Sat May 02 09:36:34 +0000 2020",1256517929514008576,0,"New Delhi, India"
"2821","Sat May 02 09:36:41 +0000 2020",1256517961193385984,0,"Kandaghat, India"
"2822","Sat May 02 09:36:42 +0000 2020",1256517963760336896,0.8,"Hayathnagar, India"
"2823","Sat May 02 09:37:09 +0000 2020",1256518077623136256,0.7,"Nashik, India"
"2824","Sat May 02 09:37:35 +0000 2020",1256518188554170368,0.6,"Mumbai, India"
"2825","Sat May 02 09:38:03 +0000 2020",1256518306619486208,0.7,"Nashik, India"
"2826","Sat May 02 09:38:42 +0000 2020",1256518470281203712,0.7,"Nashik, India"
"2827","Sat May 02 09:38:53 +0000 2020",1256518515705724928,0,"Rajasthan, India"
"2828","Sat May 02 09:39:05 +0000 2020",1256518563692593152,0.7,"Nashik, India"
"2829","Sat May 02 09:39:17 +0000 2020",1256518613894193152,0,"Chengalpattu, India"
"2830","Sat May 02 09:39:31 +0000 2020",1256518673344409600,0.227272727272727,"New Delhi, India"
"2831","Sat May 02 09:39:35 +0000 2020",1256518690746576896,0.1,"Tirupati, India"
"2832","Sat May 02 09:39:42 +0000 2020",1256518720316338176,0.15,"Mumbai, India"
"2833","Sat May 02 09:39:48 +0000 2020",1256518743644987392,0.7,"Nashik, India"
"2834","Sat May 02 09:39:56 +0000 2020",1256518778185277440,0,"Morbi, India"
"2835","Sat May 02 09:40:52 +0000 2020",1256519011728154624,-0.1,"Shanti Marg"
"2836","Sat May 02 09:40:56 +0000 2020",1256519029688135680,0.7,"Nashik, India"
"2837","Sat May 02 09:41:12 +0000 2020",1256519096994316288,0,"Mumbai, India"
"2838","Sat May 02 09:41:31 +0000 2020",1256519175146663936,0.7,"Nashik, India"
"2839","Sat May 02 09:41:34 +0000 2020",1.256519191324e+18,0.2,"New Delhi, India"
"2840","Sat May 02 09:42:00 +0000 2020",1256519299562340352,0.78125,"Mumbai, India"
"2841","Sat May 02 09:42:01 +0000 2020",1256519302821425152,0.1,"Bengaluru South, India"
"2842","Sat May 02 09:42:06 +0000 2020",1256519326070452224,0.6,"Azamgarh, India"
"2843","Sat May 02 09:42:12 +0000 2020",1256519348509986816,-0.125,"Kolkata, India"
"2844","Sat May 02 09:42:16 +0000 2020",1256519367551971328,0.7,"Nashik, India"
"2845","Sat May 02 09:42:17 +0000 2020",1256519368868950016,-0.0145833333333333,"Nagpur, India"
"2846","Sat May 02 09:42:46 +0000 2020",1256519491292454912,0.136363636363636,"Patiala, India"
"2847","Sat May 02 09:42:57 +0000 2020",1256519535856738304,0.7,"Nashik, India"
"2848","Sat May 02 09:43:14 +0000 2020",1256519607558397952,0.0833333333333333,"Mylapore Tiruvallike, India"
"2849","Sat May 02 09:43:17 +0000 2020",1256519621949046784,0.7,"Nashik, India"
"2850","Sat May 02 09:44:14 +0000 2020",1256519861179543552,-0.155555555555556,"Gujarat, India"
"2851","Sat May 02 09:44:37 +0000 2020",1256519957036167168,0.7,"Nashik, India"
"2852","Sat May 02 09:44:47 +0000 2020",1256520001256751104,0.6,"Haveli, India"
"2853","Sat May 02 09:44:51 +0000 2020",1256520017677434880,0.52,"Chengalpattu, India"
"2854","Sat May 02 09:45:20 +0000 2020",1256520137223499776,0.36,"Dandi olpad"
"2855","Sat May 02 09:45:25 +0000 2020",1256520158836744192,0.7,"Nashik, India"
"2856","Sat May 02 09:45:36 +0000 2020",1256520206777643008,0.875,"New Delhi, India"
"2857","Sat May 02 09:45:41 +0000 2020",1256520226386128896,-0.025,"Nagpur, India"
"2858","Sat May 02 09:45:43 +0000 2020",1256520236141957120,0.1,"Mumbai, India"
"2859","Sat May 02 09:45:47 +0000 2020",1256520249718927360,-0.025,"Nagpur, India"
"2860","Sat May 02 09:46:01 +0000 2020",1256520310066573312,-0.025,"Nagpur, India"
"2861","Sat May 02 09:46:07 +0000 2020",1256520335270133760,0.170833333333333,"New Delhi, India"
"2862","Sat May 02 09:46:07 +0000 2020",1256520336918450176,-0.025,"Nagpur, India"
"2863","Sat May 02 09:46:48 +0000 2020",1256520506938802176,-0.025,"Nagpur, India"
"2864","Sat May 02 09:46:52 +0000 2020",1256520524689051648,0,"Ludhiana, India"
"2865","Sat May 02 09:46:53 +0000 2020",1256520528774324224,-0.025,"Nagpur, India"
"2866","Sat May 02 09:47:08 +0000 2020",1256520588648083456,-0.025,"Nagpur, India"
"2867","Sat May 02 09:47:12 +0000 2020",1256520608256454656,-0.025,"Nagpur, India"
"2868","Sat May 02 09:47:22 +0000 2020",1256520650400968704,0,"Haora, India"
"2869","Sat May 02 09:47:24 +0000 2020",1256520658139275264,-0.025,"Nagpur, India"
"2870","Sat May 02 09:47:29 +0000 2020",1256520678812946432,-0.025,"Nagpur, India"
"2871","Sat May 02 09:47:45 +0000 2020",1256520745326272512,-0.025,"Nagpur, India"
"2872","Sat May 02 09:47:51 +0000 2020",1256520770823454720,-0.025,"Nagpur, India"
"2873","Sat May 02 09:47:55 +0000 2020",1256520788682907648,0,"Tezpur, India"
"2874","Sat May 02 09:47:57 +0000 2020",1256520795691593728,0,"Mumbai, India"
"2875","Sat May 02 09:48:07 +0000 2020",1256520837001129984,-0.025,"Nagpur, India"
"2876","Sat May 02 09:48:11 +0000 2020",1256520854445281280,-0.025,"Nagpur, India"
"2877","Sat May 02 09:48:22 +0000 2020",1256520899479519232,0.1,"Mumbai, India"
"2878","Sat May 02 09:48:22 +0000 2020",1256520902344232960,-0.0416666666666667,"New Delhi, India"
"2879","Sat May 02 09:48:37 +0000 2020",1256520963597856768,-0.025,"Nagpur, India"
"2880","Sat May 02 09:48:39 +0000 2020",1256520973760770048,0,"Mumbai, India"
"2881","Sat May 02 09:48:41 +0000 2020",1256520982488944640,0,"Bhopal, India"
"2882","Sat May 02 09:48:43 +0000 2020",1256520987069124608,-0.025,"Nagpur, India"
"2883","Sat May 02 09:48:45 +0000 2020",1256520997710241792,0.294444444444444,"Kolkata, India"
"2884","Sat May 02 09:48:54 +0000 2020",1256521035274305536,0.7,"Nashik, India"
"2885","Sat May 02 09:49:02 +0000 2020",1256521067117477888,-0.025,"Nagpur, India"
"2886","Sat May 02 09:49:07 +0000 2020",1256521089347317760,-0.025,"Nagpur, India"
"2887","Sat May 02 09:49:21 +0000 2020",1256521150542295040,0.15,"Mumbai, India"
"2888","Sat May 02 09:49:41 +0000 2020",1256521230615580672,0.7,"Nashik, India"
"2889","Sat May 02 09:49:51 +0000 2020",1256521275054358528,0.8,"Tezpur, India"
"2890","Sat May 02 09:49:55 +0000 2020",1256521292762673152,-0.025,"Nagpur, India"
"2891","Sat May 02 09:50:07 +0000 2020",1256521343484350464,-0.025,"Nagpur, India"
"2892","Sat May 02 09:50:11 +0000 2020",1256521357455585280,1,"Bhawanipatna, India"
"2893","Sat May 02 09:50:21 +0000 2020",1256521400950689792,0.8,"Tamil Nadu, India"
"2894","Sat May 02 09:50:21 +0000 2020",1256521401193754624,-0.025,"Nagpur, India"
"2895","Sat May 02 09:50:26 +0000 2020",1256521421192220672,-0.025,"Nagpur, India"
"2896","Sat May 02 09:50:48 +0000 2020",1256521514213572608,0.8,"Tezpur, India"
"2897","Sat May 02 09:50:49 +0000 2020",1256521515656339456,0.7,"Nashik, India"
"2898","Sat May 02 09:50:53 +0000 2020",1256521534753161216,0.141666666666667,"New Delhi, India"
"2899","Sat May 02 09:51:15 +0000 2020",1256521628491505664,0.136363636363636,"New Delhi, India"
"2900","Sat May 02 09:51:25 +0000 2020",1256521669784592384,0,"Tezpur, India"
"2901","Sat May 02 09:51:26 +0000 2020",1256521672687079424,0,"New Delhi, India"
"2902","Sat May 02 09:51:26 +0000 2020",1256521673731268608,0.7,"Nashik, India"
"2903","Sat May 02 09:51:29 +0000 2020",1256521687211835392,0,"Kanpur, India"
"2904","Sat May 02 09:51:54 +0000 2020",1256521790802866176,0.35625,"Jhalu, India"
"2905","Sat May 02 09:51:55 +0000 2020",1256521796259479552,0.7,"Nashik, India"
"2906","Sat May 02 09:52:03 +0000 2020",1256521826450182144,0,"Tezpur, India"
"2907","Sat May 02 09:52:08 +0000 2020",1256521847866363904,-0.308333333333333,"Guwahati, India"
"2908","Sat May 02 09:52:18 +0000 2020",1256521892023975936,-0.025,"Navi Mumbai, India"
"2909","Sat May 02 09:52:30 +0000 2020",1256521941181063168,0.7,"Nashik, India"
"2910","Sat May 02 10:16:33 +0000 2020",1256527992878063616,0.7,"Nashik, India"
"2911","Sat May 02 10:16:46 +0000 2020",1256528046980567040,0.495454545454545,"Noida, India"
"2912","Sat May 02 10:16:49 +0000 2020",1256528060943265792,0,"Rai, India"
"2913","Sat May 02 10:17:18 +0000 2020",1256528183442067456,0.7,"Nashik, India"
"2914","Sat May 02 10:17:42 +0000 2020",1256528283295838208,0.7,"Nashik, India"
"2915","Sat May 02 10:17:45 +0000 2020",1256528296860250112,0,"Gwalior, India"
"2916","Sat May 02 10:18:00 +0000 2020",1256528357090418688,1,"Mumbai, India"
"2917","Sat May 02 10:18:16 +0000 2020",1256528424635707392,0,"Pune, India"
"2918","Sat May 02 10:18:19 +0000 2020",1256528437214359552,0,"Greater Faridabad, India"
"2919","Sat May 02 10:18:29 +0000 2020",1256528478389714944,0.7,"Nashik, India"
"2920","Sat May 02 10:18:39 +0000 2020",1256528521058414592,0.07,"Ghaziabad, India"
"2921","Sat May 02 10:18:47 +0000 2020",1256528556089380864,0.8,"Kolkata, India"
"2922","Sat May 02 10:19:06 +0000 2020",1256528634539438080,0.7,"Nashik, India"
"2923","Sat May 02 10:19:12 +0000 2020",1256528661609660416,0.00416666666666667,"India"
"2924","Sat May 02 10:19:33 +0000 2020",1256528746623856640,0.7,"Nashik, India"
"2925","Sat May 02 10:19:57 +0000 2020",1256528849531109376,0.7,"Nashik, India"
"2926","Sat May 02 10:20:26 +0000 2020",1256528971610480640,0.7,"Nashik, India"
"2927","Sat May 02 10:20:30 +0000 2020",1256528989310468096,0.1,"Mumbai, India"
"2928","Sat May 02 10:20:37 +0000 2020",1256529017848516608,0.1625,"Daskroi, India"
"2929","Sat May 02 10:20:42 +0000 2020",1256529037968715776,0.227272727272727,"Kalyani, India"
"2930","Sat May 02 10:20:53 +0000 2020",1256529083313164288,0,"Guntur, India"
"2931","Sat May 02 10:20:55 +0000 2020",1256529093656326144,0.7,"Nashik, India"
"2932","Sat May 02 10:20:57 +0000 2020",1256529099641757696,0.183333333333333,"Surat, India"
"2933","Sat May 02 10:21:17 +0000 2020",1256529184320454656,0,"Mumbai, India"
"2934","Sat May 02 10:21:27 +0000 2020",1256529226099916800,0.7,"Nashik, India"
"2935","Sat May 02 10:21:38 +0000 2020",1256529273264828416,0.4,"Haveli, India"
"2936","Sat May 02 10:21:57 +0000 2020",1256529352294043648,0.7,"Nashik, India"
"2937","Sat May 02 10:22:39 +0000 2020",1256529528182067200,0,"New Delhi, India"
"2938","Sat May 02 10:22:39 +0000 2020",1256529530627354624,0.7,"Nashik, India"
"2939","Sat May 02 10:22:59 +0000 2020",1256529613284503552,0.363636363636364,"Ahmadabad City, India"
"2940","Sat May 02 10:23:20 +0000 2020",1256529700211417088,0.7,"Nashik, India"
"2941","Sat May 02 10:23:22 +0000 2020",1256529707337609216,0.25,"Andhra Pradesh, India"
"2942","Sat May 02 10:23:37 +0000 2020",1256529771774840832,0.05,"Bhubaneshwar, India"
"2943","Sat May 02 10:23:53 +0000 2020",1256529840603201536,0.7,"Nashik, India"
"2944","Sat May 02 10:24:06 +0000 2020",1256529893900324864,0.8,"Ramgarh, India"
"2945","Sat May 02 10:24:30 +0000 2020",1256529994261630976,-0.383333333333333,"Faridabad, India"
"2946","Sat May 02 10:24:39 +0000 2020",1256530033801191424,0.7,"Nashik, India"
"2947","Sat May 02 10:24:40 +0000 2020",1256530037781618688,0.0157407407407407,"Ghaziabad, India"
"2948","Sat May 02 10:24:44 +0000 2020",1256530052453294080,-0.0185185185185185,"Ghaziabad, India"
"2949","Sat May 02 10:25:03 +0000 2020",1256530131763384320,-0.125,"Kalyani, India"
"2950","Sat May 02 10:25:03 +0000 2020",1256530134221287424,0.7,"Nashik, India"
"2951","Sat May 02 10:25:25 +0000 2020",1256530224977600512,0.111904761904762,"Itanagar, India"
"2952","Sat May 02 10:25:37 +0000 2020",1256530274914983936,0.7,"Nashik, India"
"2953","Sat May 02 10:25:49 +0000 2020",1256530324835663872,0.0625,"Bengaluru South, India"
"2954","Sat May 02 10:25:52 +0000 2020",1256530340228685824,0,"Navi Mumbai, India"
"2955","Sat May 02 10:26:04 +0000 2020",1256530387758505984,0.7,"Nashik, India"
"2956","Sat May 02 10:26:14 +0000 2020",1256530431350124544,0,"New Delhi, India"
"2957","Sat May 02 10:26:16 +0000 2020",1256530438731988992,0.0285714285714286,"Patna, India"
"2958","Sat May 02 10:26:31 +0000 2020",1256530500434268160,0.7,"Nashik, India"
"2959","Sat May 02 10:26:44 +0000 2020",1256530554717179904,0.225,"Noida, India"
"2960","Sat May 02 10:26:47 +0000 2020",1256530568746950656,0.416666666666667,"New Delhi, India"
"2961","Sat May 02 10:26:49 +0000 2020",1256530577030709248,0.0803030303030303,"Agartala, India"
"2962","Sat May 02 10:26:49 +0000 2020",1256530578783911936,-0.5,"Kanayannur, India"
"2963","Sat May 02 10:26:55 +0000 2020",1256530601651220480,0.7,"Nashik, India"
"2964","Sat May 02 10:27:15 +0000 2020",1256530687999578112,0.225,"Noida, India"
"2965","Sat May 02 10:27:16 +0000 2020",1256530692243984384,0.142424242424242,"New Delhi, India"
"2966","Sat May 02 10:27:51 +0000 2020",1256530836800720896,0.7,"Nashik, India"
"2967","Sat May 02 10:28:15 +0000 2020",1256530938286280704,0.5,"Pune, India"
"2968","Sat May 02 10:28:35 +0000 2020",1256531020762894336,-0.4,"New Delhi, India"
"2969","Sat May 02 10:28:38 +0000 2020",1256531035338108928,-0.0666666666666667,"Bengaluru, India"
"2970","Sat May 02 10:28:46 +0000 2020",1256531067470614528,0,"Tezpur, India"
"2971","Sat May 02 10:28:55 +0000 2020",1256531105022386176,0,"Rajasthan, India"
"2972","Sat May 02 10:29:04 +0000 2020",1256531143223959552,0.3,"Dumka, India"
"2973","Sat May 02 10:29:06 +0000 2020",1256531152409554944,0.7,"Nashik, India"
"2974","Sat May 02 10:29:09 +0000 2020",1256531165189566464,0,"Mylapore Tiruvallike, India"
"2975","Sat May 02 10:29:20 +0000 2020",1256531210861375488,0.8,"Tezpur, India"
"2976","Sat May 02 10:29:37 +0000 2020",1256531280524537856,0.136363636363636,"Raipur, India"
"2977","Sat May 02 10:30:10 +0000 2020",1256531418437451776,0.075,"Noida, India"
"2978","Sat May 02 10:30:21 +0000 2020",1256531465023574016,0.7,"Nashik, India"
"2979","Sat May 02 10:30:38 +0000 2020",1256531537962696704,-0.28125,"Gurgaon, India"
"2980","Sat May 02 10:30:42 +0000 2020",1256531554056015872,0.166666666666667,"Varanasi, India"
"2981","Sat May 02 10:31:03 +0000 2020",1256531642245541888,0.7,"Nashik, India"
"2982","Sat May 02 10:31:29 +0000 2020",1256531750097846272,0.7,"Nashik, India"
"2983","Sat May 02 10:32:05 +0000 2020",1256531903521284096,0.7,"Nashik, India"
"2984","Sat May 02 10:32:13 +0000 2020",1256531934601248768,0.0166666666666667,"Chirayinkil, India"
"2985","Sat May 02 10:32:17 +0000 2020",1256531951659315200,0,"Mohali, India"
"2986","Sat May 02 10:32:18 +0000 2020",1256531958168985600,0.5,"Lucknow, India"
"2987","Sat May 02 10:32:26 +0000 2020",1256531991073361920,0,"Kolkata, India"
"2988","Sat May 02 10:32:50 +0000 2020",1256532090671304704,0,"Bengaluru, India"
"2989","Sat May 02 10:33:04 +0000 2020",1256532151832424448,0.136363636363636,"Gurgaon, India"
"2990","Sat May 02 10:33:07 +0000 2020",1256532161651511296,0.0375,"Ghaziabad, India"
"2991","Sat May 02 10:33:16 +0000 2020",1256532201623171072,0.464285714285714,"Mumbai, India"
"2992","Sat May 02 10:33:17 +0000 2020",1256532204580007936,0,"Ahmadabad City, India"
"2993","Sat May 02 10:33:18 +0000 2020",1256532210867298304,0.7,"Nashik, India"
"2994","Sat May 02 10:33:50 +0000 2020",1256532344229543936,0.0121212121212121,"Nagpur, India"
"2995","Sat May 02 10:33:52 +0000 2020",1256532350722170880,0,"Gurgaon, India"
"2996","Sat May 02 10:34:01 +0000 2020",1256532391297859584,0.7,"Nashik, India"
"2997","Sat May 02 10:34:22 +0000 2020",1256532478409322496,0.7,"Nashik, India"
"2998","Sat May 02 10:34:51 +0000 2020",1256532599700365312,0.4,"Gurgaon, India"
"2999","Sat May 02 10:35:05 +0000 2020",1256532656751144960,0.7,"Nashik, India"
"3000","Sat May 02 10:35:17 +0000 2020",1256532709314199552,0.8,"New Delhi, India"
"3001","Sat May 02 10:35:21 +0000 2020",1256532723780538368,0,"Hoshiarpur, India"
"3002","Sat May 02 10:35:43 +0000 2020",1256532816654811136,0.3,"Ghaziabad, India"
"3003","Sat May 02 10:35:54 +0000 2020",1256532862213357568,0.7,"Nashik, India"
"3004","Sat May 02 10:36:23 +0000 2020",1256532986343747584,0.7,"Nashik, India"
"3005","Sat May 02 10:36:42 +0000 2020",1256533065800675328,0,"New Delhi, India"
"3006","Sat May 02 10:36:47 +0000 2020",1256533085795074048,1,"Chennai, India"
"3007","Sat May 02 10:36:53 +0000 2020",1256533112340840448,-0.05,"Jaipur, India"
"3008","Sat May 02 10:37:00 +0000 2020",1256533139679133696,0.7,"Nashik, India"
"3009","Sat May 02 10:37:04 +0000 2020",1256533156208840704,-0.075,"New Delhi, India"
"3010","Sat May 02 10:37:25 +0000 2020",1256533242921971712,0.7,"Nashik, India"
"3011","Sat May 02 10:37:27 +0000 2020",1256533254162743296,0.5,"Uttar Pradesh, India"
"3012","Sat May 02 10:37:54 +0000 2020",1256533365722759168,0.7,"Nashik, India"
"3013","Sat May 02 10:37:55 +0000 2020",1256533371171205120,0.25,"Mumbai, India"
"3014","Sat May 02 10:38:25 +0000 2020",1256533498044674048,-0.1,"Haveli, India"
"3015","Sat May 02 10:38:27 +0000 2020",1256533505678249984,0.7,"Nashik, India"
"3016","Sat May 02 10:38:27 +0000 2020",1256533506529910784,0,"New Delhi, India"
"3017","Sat May 02 10:38:43 +0000 2020",1256533572271214592,0.244444444444444,"Nandikotkur, India"
"3018","Sat May 02 10:39:03 +0000 2020",1256533653980471296,0.7,"Nashik, India"
"3019","Sat May 02 10:39:11 +0000 2020",1256533687513960448,0.0462962962962963,"Trivandrum, India"
"3020","Sat May 02 10:39:15 +0000 2020",1256533707243937792,0.2,"Bihar, India"
"3021","Sat May 02 10:39:48 +0000 2020",1256533845492600832,0,"Vododara, India"
"3022","Sat May 02 10:39:55 +0000 2020",1256533876098379776,0,"Nagpur, India"
"3023","Sat May 02 10:40:04 +0000 2020",1256533912697794560,0.7,"Nashik, India"
"3024","Sat May 02 10:40:15 +0000 2020",1256533958654754816,-0.0511111111111111,"Ghaziabad, India"
